corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,mhq8.0,dianora,9,
qd,mhq8.0,der_fremde,2,
qd,mhq8.0,doppelchor_marienchor,11,
qd,mhq8.0,ginevra,14,
qd,mhq8.0,chor_der_mönche,12,
qd,mhq8.0,lisa,15,
qd,mhq8.0,sandro,4,
qd,mhq8.0,giovanni,16,
qd,mhq8.0,die_frau,1,
qd,mhq8.0,chor,10,
qd,mhq8.0,alessio,6,
qd,mhq8.0,pietro,3,
qd,mhq8.0,masolino,5,
qd,mhq8.0,arrigo,7,
qd,mhq8.0,piccarda,17,
qd,mhq8.0,stimmen_des_volkes,13,
qd,mhq8.0,der_laienbruder,0,
qd,mhq8.0,francesco,8,
