corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,k77x.0,890,81094,0,904,4594,0
qd,k77x.0,890,81094,0,4607,19881,0
qd,k77x.0,890,81094,0,19895,23701,0
qd,k77x.0,890,81094,0,23715,26283,0
qd,k77x.0,890,81094,0,26296,36720,0
qd,k77x.0,890,81094,0,36734,39897,0
qd,k77x.0,890,81094,0,39911,48151,0
qd,k77x.0,890,81094,0,48165,48770,0
qd,k77x.0,890,81094,0,48783,59480,0
qd,k77x.0,890,81094,0,59493,61718,0
qd,k77x.0,890,81094,0,61732,64288,0
qd,k77x.0,890,81094,0,64302,66005,0
qd,k77x.0,890,81094,0,66019,68527,0
qd,k77x.0,890,81094,0,68540,69454,0
qd,k77x.0,890,81094,0,69467,74911,0
qd,k77x.0,890,81094,0,74924,77413,0
qd,k77x.0,890,81094,0,77427,78551,0
qd,k77x.0,890,81094,0,78564,81094,0
qd,k77x.0,81109,176385,0,81123,82836,0
qd,k77x.0,81109,176385,0,82850,85377,0
qd,k77x.0,81109,176385,0,85390,93683,0
qd,k77x.0,81109,176385,0,93696,105106,0
qd,k77x.0,81109,176385,0,105120,108516,0
qd,k77x.0,81109,176385,0,108529,115547,0
qd,k77x.0,81109,176385,0,115560,118625,0
qd,k77x.0,81109,176385,0,118639,122712,0
qd,k77x.0,81109,176385,0,122726,128402,0
qd,k77x.0,81109,176385,0,128415,136010,0
qd,k77x.0,81109,176385,0,136023,143928,0
qd,k77x.0,81109,176385,0,143941,154890,0
qd,k77x.0,81109,176385,0,154903,158748,0
qd,k77x.0,81109,176385,0,158762,161699,0
qd,k77x.0,81109,176385,0,161712,167953,0
qd,k77x.0,81109,176385,0,167967,174486,0
qd,k77x.0,81109,176385,0,174501,176385,0
qd,k77x.0,176400,293734,0,176414,193736,0
qd,k77x.0,176400,293734,0,193749,205796,0
qd,k77x.0,176400,293734,0,205809,212564,0
qd,k77x.0,176400,293734,0,212577,227098,0
qd,k77x.0,176400,293734,0,227111,232188,0
qd,k77x.0,176400,293734,0,232201,240221,0
qd,k77x.0,176400,293734,0,240235,253097,0
qd,k77x.0,176400,293734,0,253111,258441,0
qd,k77x.0,176400,293734,0,258454,264018,0
qd,k77x.0,176400,293734,0,264031,271375,0
qd,k77x.0,176400,293734,0,271388,281699,0
qd,k77x.0,176400,293734,0,281712,284093,0
qd,k77x.0,176400,293734,0,284106,287555,0
qd,k77x.0,176400,293734,0,287568,293734,0
