corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,v18g.0,emil,5,
qd,v18g.0,frau_kramer,6,
qd,v18g.0,patschke,7,
qd,v18g.0,pauline,1,
qd,v18g.0,meister_oelze,4,
qd,v18g.0,mariechen,0,
qd,v18g.0,rese,3,
qd,v18g.0,frau_weidenhammer,2,
