corpus,drama,figure_surface,figure_id,Gender,Age
qd,wc9p.0,ANNA,anna,,
qd,wc9p.0,FRAU NEUSIGL,frau_neusigl,,
qd,wc9p.0,HÄBERLEIN,haberlein,,
qd,wc9p.0,BEZIRKSAMTMANN,bezirksamtmann,,
qd,wc9p.0,BABETTE,babette,,
qd,wc9p.0,ASSESSOR,assessor,,
qd,wc9p.0,SEDLMAIER,sedlmaier,,
qd,wc9p.0,MERKL,merkl,,
qd,wc9p.0,FRAU BEZIRKSAMTMANN,frau_bezirksamtmann,,
qd,wc9p.0,GRUBHOPER,grubhofer,,
qd,wc9p.0,REGIERUNGSDIREKTOR STEINBEISSEL,regierungsdirektor_steinbeissel,,
qd,wc9p.0,HAHNRIEDER,hahnrieder,,
qd,wc9p.0,NEUSIGL,neusigl,,
qd,wc9p.0,LAMPL,lampl,,
