corpus,drama,figure_surface,figure_id,Gender,Age
qd,v3mq.0,ESTRITHE,estrithe,,
qd,v3mq.0,CANUT,canut,,
qd,v3mq.0,HAQVIN,haqvin,,
qd,v3mq.0,GODEWIN,godewin,,
qd,v3mq.0,GODSCHALK,godschalk,,
qd,v3mq.0,GUNILDE,gunilde,,
qd,v3mq.0,ULFO,ulfo,,
