corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,n7rr.0,Der deutsche Hausvater oder die Familie,de,"Gemmingen-Hornberg, Otto Heinrich von",118716778,,,0,0,0,0
