corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,txtj.0,soldatenjunge,9,
qd,txtj.0,aufwärterin,11,
qd,txtj.0,kapuziner,16,
qd,txtj.0,kürassiere,28,
qd,txtj.0,marketenderin,8,
qd,txtj.0,rekrut,13,
qd,txtj.0,dragoner,15,
qd,txtj.0,kroaten,17,
qd,txtj.0,bürger,14,
qd,txtj.0,erster_arkebusier,21,
qd,txtj.0,bauerknabe,0,
qd,txtj.0,zweiter_scharfschütz,27,
qd,txtj.0,chor,29,
qd,txtj.0,bauer,1,
qd,txtj.0,konstabler,6,
qd,txtj.0,kroat,5,
qd,txtj.0,wachtmeister,4,
qd,txtj.0,andre_stimmen,19,
qd,txtj.0,erster_dragoner,24,
qd,txtj.0,erster_jäger,7,
qd,txtj.0,soldatenschulmeister,10,
qd,txtj.0,stimmen,18,
qd,txtj.0,erster_kürassier,22,
qd,txtj.0,scharfschützen,20,
qd,txtj.0,zweiter_kürassier,25,
qd,txtj.0,zweiter_jäger,12,
qd,txtj.0,ulan,3,
qd,txtj.0,erster_scharfschütz,23,
qd,txtj.0,trompeter,2,
qd,txtj.0,zweiter_arkebusier,26,
