corpus,drama,figure_surface,figure_id,Gender,Age
qd,wcj0.0,HAUSER,hauser,,
qd,wcj0.0,FRAU BOLLAND,frau_bolland,,
qd,wcj0.0,FRAU BEERMANN,frau_beermann,,
qd,wcj0.0,REISACHER,reisacher,,
qd,wcj0.0,SCHUTZMANN,schutzmann,,
qd,wcj0.0,HOLLAND,holland,,
qd,wcj0.0,EFFIE,effie,,
qd,wcj0.0,ASSESSOR,ströbel,,
qd,wcj0.0,FRÄULEIN KOCH-PINNEBERG,fräulein_koch-pinneberg,,
qd,wcj0.0,DOBLER,dobler,,
qd,wcj0.0,BETTY,betty,,
qd,wcj0.0,SCHMETTAU,schmettau,,
qd,wcj0.0,BEERMANN,beermann,,
qd,wcj0.0,FRAU LUND,frau_lund,,
qd,wcj0.0,PRÄSIDENT,präsident,,
qd,wcj0.0,HAUTEVILLE,hauteville,,
qd,wcj0.0,WASNER,wasner,,
