corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,pmj9.0,Gyges und sein Ring,de,"Hebbel, Friedrich",118547445,,,0,1856,1889,0
