corpus,drama,figure_surface,figure_id,Gender,Age
qd,wpvj.0,ADALBERT,adalbert,,
qd,wpvj.0,PILGER,pilger,,
qd,wpvj.0,KUNRAD,kunrad,,
qd,wpvj.0,HEINRICH,heinrich,,
qd,wpvj.0,WERNER,werner,,
qd,wpvj.0,ZWEITER,zweiter,,
qd,wpvj.0,ODO,odo,,
qd,wpvj.0,WARMANN,warmann,,
qd,wpvj.0,DIE FÜRSTEN,die_fürsten,,
qd,wpvj.0,KRIEGSKNECHT,kriegsknecht,,
qd,wpvj.0,MANGOLD,mangold,,
qd,wpvj.0,RITTER,ritter,,
qd,wpvj.0,HERMANN,hermann,,
qd,wpvj.0,DIE BISCHÖFE,die_bischöfe,,
qd,wpvj.0,KRIEGSMANN,ein_kriegsmann,,
qd,wpvj.0,HUGO,hugo,,
qd,wpvj.0,WACHE,wache,,
qd,wpvj.0,DRITTER,dritter,,
qd,wpvj.0,ERNST,ernst,,
qd,wpvj.0,GISELA,gisela,,
qd,wpvj.0,KRIEGSLEUTE,die_andern,,
qd,wpvj.0,WARIN,warin,,
