corpus,drama,figure_surface,figure_id,Gender,Age
qd,n750.0,DER BEDIENTE,der_bediente,,
qd,n750.0,SIEGMUND,siegmund,,
qd,n750.0,SIMON,simon,,
qd,n750.0,DER MAGISTER,der_magister,,
qd,n750.0,DAMIS,damis,,
qd,n750.0,LOTTCHEN,lottchen,,
qd,n750.0,JULCHEN,julchen,,
qd,n750.0,CLEON,cleon,,
