corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,mbmn.0,Michel Michael,de,"Dehmel, Richard Fedor Leopold",118679236,,,1910,1911,1911,0
