corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,qknj.0,die_bojaren,19,
qd,qknj.0,ein_zweiter_aus_dem_volk,5,
qd,qknj.0,ein_vierter_bojar,18,
qd,qknj.0,menzikof,24,
qd,qknj.0,diener,12,
qd,qknj.0,peter,30,
qd,qknj.0,gordon,31,
qd,qknj.0,dritter_bauer,36,
qd,qknj.0,erster_bauer,34,
qd,qknj.0,die_bauern,33,
qd,qknj.0,fünfter_bauer,38,
qd,qknj.0,ein_bojar,15,
qd,qknj.0,schepelew,40,
qd,qknj.0,das_volk,2,
qd,qknj.0,ein_dritter_aus_dem_volk,6,
qd,qknj.0,lapuchin,13,
qd,qknj.0,steuermann,29,
qd,qknj.0,dolgoruki,10,
qd,qknj.0,erster_matrose,27,
qd,qknj.0,markof,21,
qd,qknj.0,ein_dritter_bojar,17,
qd,qknj.0,der_fünfte_aus_dem_volk,8,
qd,qknj.0,zweiter_matrose,28,
qd,qknj.0,vierter_bauer,37,
qd,qknj.0,sechster_bauer,39,
qd,qknj.0,page,26,
qd,qknj.0,adjutant,32,
qd,qknj.0,eudoxia,20,
qd,qknj.0,gesang,41,
qd,qknj.0,alexis,23,
qd,qknj.0,ein_zweiter_bojar,16,
qd,qknj.0,der_schiffer,3,
qd,qknj.0,ein_vierter_aus_dem_volk,7,
qd,qknj.0,erzbischof,14,
qd,qknj.0,zweiter_bürger,1,
qd,qknj.0,katharina,25,
qd,qknj.0,erster_bürger,0,
qd,qknj.0,zweiter_bauer,35,
qd,qknj.0,euphrosyne,22,
qd,qknj.0,kikin,9,
qd,qknj.0,glebof,11,
qd,qknj.0,einer_aus_dem_volk,4,
