corpus,drama,figure_surface,figure_id,Gender,Age
qd,rjh9.0,DER EINE BEDIENTE,der_eine_bediente,,
qd,rjh9.0,DER ANDERE BEDIENTE,der_andere_bediente,,
qd,rjh9.0,JUST,just,,
qd,rjh9.0,DER GRAF,der_graf,,
qd,rjh9.0,RICCAUT,riccaut,,
qd,rjh9.0,DIE DAME,die_dame,,
qd,rjh9.0,DER FELDJÄGER,der_feldjäger,,
qd,rjh9.0,DER WIRT,der_wirt,,
qd,rjh9.0,DER BEDIENTE,der_bediente,,
qd,rjh9.0,VON TELLHEIM,von_tellheim,,
qd,rjh9.0,DAS FRÄULEIN,das_fräulein,,
qd,rjh9.0,FRANZISKA,franziska,,
qd,rjh9.0,PAUL WERNER,werner,,
