corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,qdj2.0,einer_der_jüngeren_bannerherren,59,
qd,qdj2.0,die_herren,58,
qd,qdj2.0,pagen,30,
qd,qdj2.0,woiwod,22,
qd,qdj2.0,bettler,15,
qd,qdj2.0,kämmerer,26,
qd,qdj2.0,eine_stimme,32,
qd,qdj2.0,indrik,50,
qd,qdj2.0,reiterbub,51,
qd,qdj2.0,ein_dritter_vom_volk,43,
qd,qdj2.0,ein_fünfter_vom_volk,45,
qd,qdj2.0,einer_der_höflinge,16,
qd,qdj2.0,eine_andere_stimme,33,
qd,qdj2.0,ein_dritter_junger_höfling,35,
qd,qdj2.0,jeronim,39,
qd,qdj2.0,könig,10,
qd,qdj2.0,eines_pagen_stimme,29,
qd,qdj2.0,der_erste_knabe,62,
qd,qdj2.0,simon,9,
qd,qdj2.0,andreas,2,
qd,qdj2.0,die_aufrechte_zigeunerin,55,
qd,qdj2.0,alle,31,
qd,qdj2.0,sigismund,7,
qd,qdj2.0,bub,38,
qd,qdj2.0,der_mann_auf_der_erde,56,
qd,qdj2.0,arzt,6,
qd,qdj2.0,anton,5,
qd,qdj2.0,ein_anderer_herr,53,
qd,qdj2.0,ein_anderer_der_höflinge,17,
qd,qdj2.0,julian,8,
qd,qdj2.0,pankraz,3,
qd,qdj2.0,eine_alte_frau,47,
qd,qdj2.0,reiter,37,
qd,qdj2.0,ein_anderer_der_herren,60,
qd,qdj2.0,der_zweite_knabe,63,
qd,qdj2.0,kastellan,24,
qd,qdj2.0,grossalmosenier,20,
qd,qdj2.0,höflinge,14,
qd,qdj2.0,der_kinderkönig,61,
qd,qdj2.0,pförtner,11,
qd,qdj2.0,bäuerin,23,
qd,qdj2.0,zwei_andere,19,
qd,qdj2.0,das_volk,40,
qd,qdj2.0,stallmeister,27,
qd,qdj2.0,der_älteste_bannerherr,57,
qd,qdj2.0,ein_alter,48,
qd,qdj2.0,beichtiger,25,
qd,qdj2.0,chor,21,
qd,qdj2.0,graf_adam,28,
qd,qdj2.0,der_stelzbeinige,4,
qd,qdj2.0,olivier,0,
qd,qdj2.0,rekrut,1,
qd,qdj2.0,ein_greis,46,
qd,qdj2.0,junger_bruder,13,
qd,qdj2.0,die_zigeunerin,54,
qd,qdj2.0,einer_vom_volk,41,
qd,qdj2.0,aron,49,
qd,qdj2.0,ein_anderer_vom_volk,42,
qd,qdj2.0,ein_andeber_junger_höfling,34,
qd,qdj2.0,junger_kämmerer,12,
qd,qdj2.0,ein_alter_mit_einem_stelzbein,44,
qd,qdj2.0,ein_dritter_höfling,18,
qd,qdj2.0,der_eine_diener,36,
qd,qdj2.0,einer_der_herren,52,
