corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,wd1q.0,erster_herr,123,
qd,wd1q.0,vergissmeinnicht,84,
qd,wd1q.0,bedienter,124,
qd,wd1q.0,polykomikus,44,
qd,wd1q.0,dante,89,
qd,wd1q.0,ein_andrer,12,
qd,wd1q.0,der_general,9,
qd,wd1q.0,mann,64,
qd,wd1q.0,zerbino,7,
qd,wd1q.0,göttin,88,
qd,wd1q.0,cervantes,94,
qd,wd1q.0,dritter_gesell,74,
qd,wd1q.0,leser,133,
qd,wd1q.0,räte,43,
qd,wd1q.0,caspar,62,
qd,wd1q.0,die_geige,109,
qd,wd1q.0,jeremias,45,
qd,wd1q.0,königin,41,
qd,wd1q.0,erster_bedienter,33,
qd,wd1q.0,ariost,90,
qd,wd1q.0,fremder_doktor,22,
qd,wd1q.0,hinze,23,
qd,wd1q.0,sappi,29,
qd,wd1q.0,sophokles,97,
qd,wd1q.0,geige,114,
qd,wd1q.0,der_spiegel,104,
qd,wd1q.0,poet,128,
qd,wd1q.0,setzer,131,
qd,wd1q.0,satan,47,
qd,wd1q.0,hinzenfeld,27,
qd,wd1q.0,waldbruder,37,
qd,wd1q.0,andere_schüsseln,106,
qd,wd1q.0,meister,50,
qd,wd1q.0,zweiter_bedienter,34,
qd,wd1q.0,chor,31,
qd,wd1q.0,helikanus,38,
qd,wd1q.0,michel,52,
qd,wd1q.0,müller,55,
qd,wd1q.0,die_tulpen,82,
qd,wd1q.0,die_möbel,116,
qd,wd1q.0,hans_sachs,95,
qd,wd1q.0,türsteher,39,
qd,wd1q.0,die_genien,71,
qd,wd1q.0,petrarca,92,
qd,wd1q.0,erste_dame,125,
qd,wd1q.0,trompete,113,
qd,wd1q.0,der_wein,107,
qd,wd1q.0,soldat,20,
qd,wd1q.0,dritter_bürger,13,
qd,wd1q.0,general,18,
qd,wd1q.0,theon,70,
qd,wd1q.0,frau,65,
qd,wd1q.0,hanswurst,5,
qd,wd1q.0,selinus,2,
qd,wd1q.0,heukanus,40,
qd,wd1q.0,ein_kapitän,10,
qd,wd1q.0,lila,25,
qd,wd1q.0,dritter_bedienter,35,
qd,wd1q.0,der_grosse,57,
qd,wd1q.0,bürger,96,
qd,wd1q.0,bergstrom,118,
qd,wd1q.0,vierter_bürger,14,
qd,wd1q.0,wirtin,122,
qd,wd1q.0,die_flaschen,108,
qd,wd1q.0,weiter_genius,100,
qd,wd1q.0,bauen,42,
qd,wd1q.0,bauer,21,
qd,wd1q.0,wirt,59,
qd,wd1q.0,vierter_gesell,75,
qd,wd1q.0,flöte,111,
qd,wd1q.0,die_poetischen,137,
qd,wd1q.0,ein_bürger,11,
qd,wd1q.0,der_braten,105,
qd,wd1q.0,lilien,80,
qd,wd1q.0,schmied,48,
qd,wd1q.0,peter,51,
qd,wd1q.0,erster_bürger,15,
qd,wd1q.0,gesellen,49,
qd,wd1q.0,nestor,8,
qd,wd1q.0,erster_gesell,72,
qd,wd1q.0,alter_könig,54,
qd,wd1q.0,die_harfe,110,
qd,wd1q.0,hellkanus,60,
qd,wd1q.0,vogelgesang,86,
qd,wd1q.0,könig,26,
qd,wd1q.0,das_himmelblau,87,
qd,wd1q.0,die_blumen,98,
qd,wd1q.0,tasso,93,
qd,wd1q.0,curio,1,
qd,wd1q.0,rosen,79,
qd,wd1q.0,von_hinzenfeld,134,
qd,wd1q.0,zweiter_bürger,16,
qd,wd1q.0,cleora,77,
qd,wd1q.0,arzt,4,
qd,wd1q.0,sohn,67,
qd,wd1q.0,oboe,112,
qd,wd1q.0,lysippus,28,
qd,wd1q.0,stallmeister,36,
qd,wd1q.0,bote,63,
qd,wd1q.0,heide,46,
qd,wd1q.0,der_wald,78,
qd,wd1q.0,vater,66,
qd,wd1q.0,simonides,32,
qd,wd1q.0,küster_bürger,19,
qd,wd1q.0,veilchen,83,
qd,wd1q.0,zweite_dame,126,
qd,wd1q.0,nathanael,135,
qd,wd1q.0,ein_soldat,69,
qd,wd1q.0,die_leute,61,
qd,wd1q.0,der_tisch,101,
qd,wd1q.0,ein_schrank,103,
qd,wd1q.0,gozzi,91,
qd,wd1q.0,sicamber,3,
qd,wd1q.0,ein_jäger,0,
qd,wd1q.0,alle,30,
qd,wd1q.0,der_stuhl,102,
qd,wd1q.0,schäfer,76,
qd,wd1q.0,drinnen,129,
qd,wd1q.0,verfasser,130,
qd,wd1q.0,zweiter_gesell,73,
qd,wd1q.0,cleon,53,
qd,wd1q.0,erster_genius,99,
qd,wd1q.0,die_gebüsche,81,
qd,wd1q.0,die_quellen,117,
qd,wd1q.0,die_nation,136,
qd,wd1q.0,leander,6,
qd,wd1q.0,der_starke,56,
qd,wd1q.0,der_fessler,58,
qd,wd1q.0,feldblumen,85,
qd,wd1q.0,dorus,24,
qd,wd1q.0,gottlieb,17,
qd,wd1q.0,bramarbas,68,
qd,wd1q.0,waldhorn,115,
qd,wd1q.0,die_berggeister,120,
qd,wd1q.0,shakespeare,121,
qd,wd1q.0,dritte_dame,127,
qd,wd1q.0,kritiker,132,
qd,wd1q.0,der_sturm,119,
