corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,pm1c.0,gerenot,4,
qd,pm1c.0,thüring,16,
qd,pm1c.0,hildebrant,14,
qd,pm1c.0,dankwart,10,
qd,pm1c.0,kriemhild,5,
qd,pm1c.0,giselher,6,
qd,pm1c.0,werbel,7,
qd,pm1c.0,gunther,0,
qd,pm1c.0,ein_heune,20,
qd,pm1c.0,rumolt,8,
qd,pm1c.0,rüdeger,1,
qd,pm1c.0,gudrun,17,
qd,pm1c.0,etzel,18,
qd,pm1c.0,iring,15,
qd,pm1c.0,volker,9,
qd,pm1c.0,ute,3,
qd,pm1c.0,dietrich,13,
qd,pm1c.0,hagen,2,
qd,pm1c.0,pilgrim,19,
qd,pm1c.0,götelinde,12,
qd,pm1c.0,kaplan,11,
