corpus,drama,figure_surface,figure_id,Gender,Age
qd,nns8.0,KÄMMERLING,kämmerling,,
qd,nns8.0,DAS VOLK,das_volk,,
qd,nns8.0,MASSUD,massud,,
qd,nns8.0,RUSTANS STIMME,rustans_stimme,,
qd,nns8.0,KÖNIG,der_gerettete,,
qd,nns8.0,DER ALTE,der_alte,,
qd,nns8.0,KARKHAN,karkhan,,
qd,nns8.0,KÄMMERER,ein_kämmerer,,
qd,nns8.0,ANFÜHRER,anführer,,
qd,nns8.0,ZANGA,zanga,,
qd,nns8.0,DIE ALTE,die_alte,,
qd,nns8.0,HAUPTMANN,hauptmann,,
qd,nns8.0,MIRZA,mirza,,
qd,nns8.0,DER MANN AUF DEM FELSEN,der_mann,,
qd,nns8.0,EINE DIENERIN,eine_dienerin,,
qd,nns8.0,GÜLNARE,gülnare,,
