corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,pmfw.0,petrowitsch,22,
qd,pmfw.0,otrepiep,17,
qd,pmfw.0,küster,25,
qd,pmfw.0,basmanow,9,
qd,pmfw.0,stimmen_vorspiel,8,
qd,pmfw.0,rurik,20,
qd,pmfw.0,laienschwester,16,
qd,pmfw.0,adjutant,18,
qd,pmfw.0,volk,26,
qd,pmfw.0,legat,7,
qd,pmfw.0,äbtissin,14,
qd,pmfw.0,mstislawski,10,
qd,pmfw.0,ossip,21,
qd,pmfw.0,odowalsky,0,
qd,pmfw.0,stimmen,27,
qd,pmfw.0,schuiskoi,11,
qd,pmfw.0,gregory,2,
qd,pmfw.0,bürgermeister,19,
qd,pmfw.0,maschinka,3,
qd,pmfw.0,marina,5,
qd,pmfw.0,mniczek,6,
qd,pmfw.0,hiob,13,
qd,pmfw.0,boris,12,
qd,pmfw.0,soldat,24,
qd,pmfw.0,barbara,23,
qd,pmfw.0,poniatowsky,1,
qd,pmfw.0,marfa,15,
qd,pmfw.0,demetrius,4,
