corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,strp.0,bonbon,14,
qd,strp.0,christoph,6,
qd,strp.0,herr_von_wachsweich,23,
qd,strp.0,wilm,30,
qd,strp.0,nettel,7,
qd,strp.0,salerl,13,
qd,strp.0,herr_von_steinfels,21,
qd,strp.0,goldfuchs,10,
qd,strp.0,zech,0,
qd,strp.0,chor,26,
qd,strp.0,resi,9,
qd,strp.0,aspik,27,
qd,strp.0,trumpf,35,
qd,strp.0,frau_von_wachsweich,22,
qd,strp.0,emilie,17,
qd,strp.0,ein_herr,33,
qd,strp.0,grob,34,
qd,strp.0,die_bedienten,38,
qd,strp.0,zweiter_wächter,40,
qd,strp.0,zins,16,
qd,strp.0,anton,4,
qd,strp.0,meridon,29,
qd,strp.0,damian,11,
qd,strp.0,seppel,8,
qd,strp.0,chor_der_gäste,25,
qd,strp.0,johann,12,
qd,strp.0,friedrich,3,
qd,strp.0,wermuth,31,
qd,strp.0,zuwag,1,
qd,strp.0,beamter,36,
qd,strp.0,schlucker,15,
qd,strp.0,françois,28,
qd,strp.0,sepherl,5,
qd,strp.0,plutzerkern,2,
qd,strp.0,fanny,18,
qd,strp.0,adolf,19,
qd,strp.0,die_gesellschaft,24,
qd,strp.0,einige_herren,32,
qd,strp.0,bediente,37,
qd,strp.0,frau_von_steinfels,20,
qd,strp.0,ein_wächter,39,
