corpus,drama,figure_surface,figure_id,Gender,Age
qd,m0br.0,CLIMENE,climene,,
qd,m0br.0,TIMANT,timant,,
qd,m0br.0,HERR ORGON,herr_orgon,,
qd,m0br.0,PHILIPP,philipp,,
qd,m0br.0,HERR GERONTE,geronte,,
qd,m0br.0,LISETTE,lisette,,
qd,m0br.0,DAMON,damon,,
