corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,t96n.0,1304,44604,0,1318,3638,0
qd,t96n.0,1304,44604,0,3651,4898,0
qd,t96n.0,1304,44604,0,4911,6849,0
qd,t96n.0,1304,44604,0,6862,9931,0
qd,t96n.0,1304,44604,0,9944,14718,0
qd,t96n.0,1304,44604,0,14732,21986,0
qd,t96n.0,1304,44604,0,21999,22972,0
qd,t96n.0,1304,44604,0,22985,23408,0
qd,t96n.0,1304,44604,0,23422,28966,0
qd,t96n.0,1304,44604,0,28980,31782,0
qd,t96n.0,1304,44604,0,31796,34542,0
qd,t96n.0,1304,44604,0,34555,35836,0
qd,t96n.0,1304,44604,0,35849,44604,0
qd,t96n.0,44620,101345,0,44634,51117,0
qd,t96n.0,44620,101345,0,51130,52600,0
qd,t96n.0,44620,101345,0,52613,57759,0
qd,t96n.0,44620,101345,0,57773,58302,0
qd,t96n.0,44620,101345,0,58315,61785,0
qd,t96n.0,44620,101345,0,61798,62797,0
qd,t96n.0,44620,101345,0,62811,66421,0
qd,t96n.0,44620,101345,0,66435,72375,0
qd,t96n.0,44620,101345,0,72389,73036,0
qd,t96n.0,44620,101345,0,73049,75574,0
qd,t96n.0,44620,101345,0,75589,82096,0
qd,t96n.0,44620,101345,0,82109,85461,0
qd,t96n.0,44620,101345,0,85475,85794,0
qd,t96n.0,44620,101345,0,85808,87741,0
qd,t96n.0,44620,101345,0,87754,89454,0
qd,t96n.0,44620,101345,0,89468,91931,0
qd,t96n.0,44620,101345,0,91944,94207,0
qd,t96n.0,44620,101345,0,94220,97844,0
qd,t96n.0,44620,101345,0,97857,98577,0
qd,t96n.0,44620,101345,0,98591,99256,0
qd,t96n.0,44620,101345,0,99269,101345,0
qd,t96n.0,101360,146683,0,101374,103365,0
qd,t96n.0,101360,146683,0,103378,106434,0
qd,t96n.0,101360,146683,0,106447,109769,0
qd,t96n.0,101360,146683,0,109783,114854,0
qd,t96n.0,101360,146683,0,114867,116494,0
qd,t96n.0,101360,146683,0,116507,123898,0
qd,t96n.0,101360,146683,0,123911,125627,0
qd,t96n.0,101360,146683,0,125640,129293,0
qd,t96n.0,101360,146683,0,129306,137852,0
qd,t96n.0,101360,146683,0,137865,143126,0
qd,t96n.0,101360,146683,0,143139,146683,0
