corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,x8fs.0,500,14220,0,514,9140,0
qd,x8fs.0,500,14220,0,9154,13384,0
qd,x8fs.0,500,14220,0,13397,14220,0
qd,x8fs.0,14236,36968,0,14250,15951,0
qd,x8fs.0,14236,36968,0,15965,23973,0
qd,x8fs.0,14236,36968,0,23986,28704,0
qd,x8fs.0,14236,36968,0,28718,30956,0
qd,x8fs.0,14236,36968,0,30969,35035,0
qd,x8fs.0,14236,36968,0,35049,36968,0
qd,x8fs.0,36983,58982,0,36997,39720,0
qd,x8fs.0,36983,58982,0,39734,47085,0
qd,x8fs.0,36983,58982,0,47099,50561,0
qd,x8fs.0,36983,58982,0,50574,52523,0
qd,x8fs.0,36983,58982,0,52536,54834,0
qd,x8fs.0,36983,58982,0,54848,57747,0
qd,x8fs.0,36983,58982,0,57761,58982,0
qd,x8fs.0,58998,84192,0,59012,63412,0
qd,x8fs.0,58998,84192,0,63426,65760,0
qd,x8fs.0,58998,84192,0,65774,74393,0
qd,x8fs.0,58998,84192,0,74406,77633,0
qd,x8fs.0,58998,84192,0,77647,79454,0
qd,x8fs.0,58998,84192,0,79468,79990,0
qd,x8fs.0,58998,84192,0,80003,83636,0
qd,x8fs.0,58998,84192,0,83649,84192,0
qd,x8fs.0,84207,98612,0,84221,88233,0
qd,x8fs.0,84207,98612,0,88246,90764,0
qd,x8fs.0,84207,98612,0,90778,93150,0
qd,x8fs.0,84207,98612,0,93164,94600,0
qd,x8fs.0,84207,98612,0,94613,95618,0
qd,x8fs.0,84207,98612,0,95632,98612,0
