corpus,drama,figure_surface,figure_id,Gender,Age
qd,strd.0,NELKENSTEIN,nelkenstein,,
qd,strd.0,MEHLWURM,mehlwurm,,
qd,strd.0,NATZI,natzi,,
qd,strd.0,DIE KNECHTE,chor_der_mühlknechte,,
qd,strd.0,HEINRICH,heinrich,,
qd,strd.0,CHOR,chor,,
qd,strd.0,EULENSPIEGEL,eulenspiegel,,
qd,strd.0,HANS,hans,,
qd,strd.0,DOROTHEA,dorothea,,
qd,strd.0,JOHANN,johann,,
qd,strd.0,STEFFEL,steffel,,
qd,strd.0,LENCHEN,lenchen,,
qd,strd.0,PEPPI,peppi,,
qd,strd.0,SEBASTIAN,sebastian,,
qd,strd.0,SPECHT,specht,,
qd,strd.0,FRIEDRICH,friedrich,,
qd,strd.0,JAKOB,jakob,,
qd,strd.0,CORDULA,cordula,,
