corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,vn2s.0,773,25716,0,794,1452,0
qd,vn2s.0,773,25716,0,1466,4924,0
qd,vn2s.0,773,25716,0,4939,12449,0
qd,vn2s.0,773,25716,0,12464,15419,0
qd,vn2s.0,773,25716,0,15434,19403,0
qd,vn2s.0,773,25716,0,19417,21233,0
qd,vn2s.0,773,25716,0,21247,25716,0
qd,vn2s.0,25733,43961,0,25755,33456,0
qd,vn2s.0,25733,43961,0,33470,41664,0
qd,vn2s.0,25733,43961,0,41678,43961,0
qd,vn2s.0,43978,68092,0,44000,51169,0
qd,vn2s.0,43978,68092,0,51183,54246,0
qd,vn2s.0,43978,68092,0,54260,55877,0
qd,vn2s.0,43978,68092,0,55891,63935,0
qd,vn2s.0,43978,68092,0,63950,65699,0
qd,vn2s.0,43978,68092,0,65713,68092,0
qd,vn2s.0,68109,92453,0,68131,75792,0
qd,vn2s.0,68109,92453,0,75806,80337,0
qd,vn2s.0,68109,92453,0,80351,92453,0
qd,vn2s.0,92470,112423,0,92492,96610,0
qd,vn2s.0,92470,112423,0,96624,98306,0
qd,vn2s.0,92470,112423,0,98320,101586,0
qd,vn2s.0,92470,112423,0,101601,102924,0
qd,vn2s.0,92470,112423,0,102939,105778,0
qd,vn2s.0,92470,112423,0,105792,106470,0
qd,vn2s.0,92470,112423,0,106484,112423,0
