corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,x8mr.0,seleukos,30,
qd,x8mr.0,jarchai,23,
qd,x8mr.0,nymphas,25,
qd,x8mr.0,tryphena,22,
qd,x8mr.0,herennianos,20,
qd,x8mr.0,sklavin,11,
qd,x8mr.0,septimius,9,
qd,x8mr.0,erster_bürger,15,
qd,x8mr.0,zoe,0,
qd,x8mr.0,zweiter_bürger,16,
qd,x8mr.0,timolaos,12,
qd,x8mr.0,agrippa,28,
qd,x8mr.0,ein_bürger,24,
qd,x8mr.0,zabbäos,26,
qd,x8mr.0,apelles,6,
qd,x8mr.0,aurelius,8,
qd,x8mr.0,saturninus,13,
qd,x8mr.0,longinus,7,
qd,x8mr.0,zenobia,31,
qd,x8mr.0,pausanias,3,
qd,x8mr.0,stimme,27,
qd,x8mr.0,der_blinde,2,
qd,x8mr.0,stimmen,5,
qd,x8mr.0,sklave,18,
qd,x8mr.0,mäonios,29,
qd,x8mr.0,volk,14,
qd,x8mr.0,phöbe,17,
qd,x8mr.0,die_frau,1,
qd,x8mr.0,der_greis,4,
qd,x8mr.0,bolana,10,
qd,x8mr.0,jamlichus,19,
qd,x8mr.0,persida,21,
