corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,p5c8.0,erster_bedienter,12,
qd,p5c8.0,zehnte_maske,22,
qd,p5c8.0,viscount,3,
qd,p5c8.0,vierte_maske,17,
qd,p5c8.0,lord_berwick,6,
qd,p5c8.0,miss_ellen,0,
qd,p5c8.0,erste_maske,14,
qd,p5c8.0,oberrichter,11,
qd,p5c8.0,haushofmeister,10,
qd,p5c8.0,zweiter_bedienter,13,
qd,p5c8.0,zweite_maske,15,
qd,p5c8.0,toms,23,
qd,p5c8.0,fünfte_maske,18,
qd,p5c8.0,lord_winchester,4,
qd,p5c8.0,männliche_stimme_im_schauspiel,9,
qd,p5c8.0,sechste_maske,19,
qd,p5c8.0,achte_maske,20,
qd,p5c8.0,neunte_maske,21,
qd,p5c8.0,lady,5,
qd,p5c8.0,kitty,24,
qd,p5c8.0,bedienter,7,
qd,p5c8.0,bursche,25,
qd,p5c8.0,steele,1,
qd,p5c8.0,dritte_maske,16,
qd,p5c8.0,savage,2,
qd,p5c8.0,lord_tyrconnel,8,
