corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,rj22.0,frau_von_biederling,1,
qd,rj22.0,ein_anderer_blinder,16,
qd,rj22.0,ein_buckligter,13,
qd,rj22.0,babet,8,
qd,rj22.0,blinder,15,
qd,rj22.0,bürgermeister,23,
qd,rj22.0,zierau,6,
qd,rj22.0,eine_dame,18,
qd,rj22.0,gustav,11,
qd,rj22.0,herr_von_zopf,10,
qd,rj22.0,eine_maske,21,
qd,rj22.0,ein_chapeau,19,
qd,rj22.0,kaffeewirt,12,
qd,rj22.0,herr_von_biederling,0,
qd,rj22.0,lahmer,14,
qd,rj22.0,graf,3,
qd,rj22.0,prinz,2,
qd,rj22.0,eine_andere_maske,22,
qd,rj22.0,magister_beza,9,
qd,rj22.0,verwalter,4,
qd,rj22.0,donna,5,
qd,rj22.0,ein_dicker_kerl,20,
qd,rj22.0,wilhelmine,7,
qd,rj22.0,alle,17,
