corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,v3rv.0,Der grüne Kakadu,de,"Schnitzler, Arthur",118609807,,,1898,1899,1899,0
