corpus,drama,figure_surface,figure_id,Gender,Age
qd,qdm5.0,ENGEL,engel,,
qd,qdm5.0,STIMMEN,stimmen,,
qd,qdm5.0,ZWEITER ENGEL,zweiter_engel,,
qd,qdm5.0,REICHER,reicher_seele,,
qd,qdm5.0,WELT,welt,,
qd,qdm5.0,MEISTER,meister,,
qd,qdm5.0,BAUER,bauer,,
qd,qdm5.0,Alle,alle,,
qd,qdm5.0,SCHÖNHEIT,schönheit,,
qd,qdm5.0,DER ERSTE ENGEL,der_erste_engel,,
qd,qdm5.0,WIDERSACHER,widersacher,,
qd,qdm5.0,EINER DER PROPHETEN,einer_der_propheten,,
qd,qdm5.0,PROPHETEN,propheten,,
qd,qdm5.0,BETTLER,bettler_seele,,
qd,qdm5.0,KÖNIG,könig_seele,,
qd,qdm5.0,WEISHEIT,weisheit,,
qd,qdm5.0,TOD,tod,,
qd,qdm5.0,VORWITZ,vorwitz,,
