corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,tvgd.0,435,16877,0,449,1779,0
qd,tvgd.0,435,16877,0,1794,2386,0
qd,tvgd.0,435,16877,0,2400,3312,0
qd,tvgd.0,435,16877,0,3327,7946,0
qd,tvgd.0,435,16877,0,7959,8957,0
qd,tvgd.0,435,16877,0,8971,11532,0
qd,tvgd.0,435,16877,0,11545,12025,0
qd,tvgd.0,435,16877,0,12039,14998,0
qd,tvgd.0,435,16877,0,15012,15579,0
qd,tvgd.0,435,16877,0,15593,16877,0
qd,tvgd.0,16892,40198,0,16906,18533,0
qd,tvgd.0,16892,40198,0,18547,19343,0
qd,tvgd.0,16892,40198,0,19357,19956,0
qd,tvgd.0,16892,40198,0,19970,21920,0
qd,tvgd.0,16892,40198,0,21933,22933,0
qd,tvgd.0,16892,40198,0,22947,23730,0
qd,tvgd.0,16892,40198,0,23743,24743,0
qd,tvgd.0,16892,40198,0,24757,25226,0
qd,tvgd.0,16892,40198,0,25239,26061,0
qd,tvgd.0,16892,40198,0,26075,26294,0
qd,tvgd.0,16892,40198,0,26308,26786,0
qd,tvgd.0,16892,40198,0,26800,27401,0
qd,tvgd.0,16892,40198,0,27415,27934,0
qd,tvgd.0,16892,40198,0,27948,29664,0
qd,tvgd.0,16892,40198,0,29677,30786,0
qd,tvgd.0,16892,40198,0,30800,32499,0
qd,tvgd.0,16892,40198,0,32512,32822,0
qd,tvgd.0,16892,40198,0,32836,33682,0
qd,tvgd.0,16892,40198,0,33695,34846,0
qd,tvgd.0,16892,40198,0,34860,35695,0
qd,tvgd.0,16892,40198,0,35708,36817,0
qd,tvgd.0,16892,40198,0,36830,37453,0
qd,tvgd.0,16892,40198,0,37466,40198,0
qd,tvgd.0,40213,60002,0,40227,40526,0
qd,tvgd.0,40213,60002,0,40539,42375,0
qd,tvgd.0,40213,60002,0,42388,43149,0
qd,tvgd.0,40213,60002,0,43162,45757,0
qd,tvgd.0,40213,60002,0,45771,46090,0
qd,tvgd.0,40213,60002,0,46101,49524,0
qd,tvgd.0,40213,60002,0,49537,50953,0
qd,tvgd.0,40213,60002,0,50967,52755,0
qd,tvgd.0,40213,60002,0,52768,54595,0
qd,tvgd.0,40213,60002,0,54608,56196,0
qd,tvgd.0,40213,60002,0,56210,57368,0
qd,tvgd.0,40213,60002,0,57383,58407,0
qd,tvgd.0,40213,60002,0,58421,60002,0
qd,tvgd.0,60017,82398,0,60031,61465,0
qd,tvgd.0,60017,82398,0,61479,64221,0
qd,tvgd.0,60017,82398,0,64235,65555,0
qd,tvgd.0,60017,82398,0,65568,67036,0
qd,tvgd.0,60017,82398,0,67050,68992,0
qd,tvgd.0,60017,82398,0,69005,73864,0
qd,tvgd.0,60017,82398,0,73877,74419,0
qd,tvgd.0,60017,82398,0,74432,75129,0
qd,tvgd.0,60017,82398,0,75143,78241,0
qd,tvgd.0,60017,82398,0,78255,79241,0
qd,tvgd.0,60017,82398,0,79254,82398,0
qd,tvgd.0,82413,96738,0,82427,83339,0
qd,tvgd.0,82413,96738,0,83354,86673,0
qd,tvgd.0,82413,96738,0,86686,88368,0
qd,tvgd.0,82413,96738,0,88381,89298,0
qd,tvgd.0,82413,96738,0,89311,90405,0
qd,tvgd.0,82413,96738,0,90418,91843,0
qd,tvgd.0,82413,96738,0,91856,92141,0
qd,tvgd.0,82413,96738,0,92155,93277,0
qd,tvgd.0,82413,96738,0,93291,95116,0
qd,tvgd.0,82413,96738,0,95129,96738,0
