corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,tz6r.0,isolani,1,
qd,tz6r.0,buttler,2,
qd,tz6r.0,max,5,
qd,tz6r.0,dritter_bedienter,9,
qd,tz6r.0,gräfin,12,
qd,tz6r.0,kellermeister,20,
qd,tz6r.0,octavio,3,
qd,tz6r.0,illo,0,
qd,tz6r.0,seni,8,
qd,tz6r.0,kammerdiener,15,
qd,tz6r.0,götz,16,
qd,tz6r.0,vierter_bedienter,21,
qd,tz6r.0,wallenstein,10,
qd,tz6r.0,terzky,14,
qd,tz6r.0,zweiter_bedienter,6,
qd,tz6r.0,herzogin,11,
qd,tz6r.0,tiefenbach,17,
qd,tz6r.0,kornett,22,
qd,tz6r.0,questenberg,4,
qd,tz6r.0,erster_bedienter,7,
qd,tz6r.0,colalto,18,
qd,tz6r.0,neumann,19,
qd,tz6r.0,thekla,13,
