corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,w40m.0,21695,48433,0,21709,23715,0
qd,w40m.0,21695,48433,0,23728,25674,0
qd,w40m.0,21695,48433,0,25688,26782,0
qd,w40m.0,21695,48433,0,26795,29607,0
qd,w40m.0,21695,48433,0,29620,31381,0
qd,w40m.0,21695,48433,0,31395,36228,0
qd,w40m.0,21695,48433,0,36241,42564,0
qd,w40m.0,21695,48433,0,42577,42855,0
qd,w40m.0,21695,48433,0,42868,46074,0
qd,w40m.0,21695,48433,0,46087,48433,0
qd,w40m.0,48448,77631,0,48462,49651,0
qd,w40m.0,48448,77631,0,49664,57730,0
qd,w40m.0,48448,77631,0,57744,63881,0
qd,w40m.0,48448,77631,0,63894,65396,0
qd,w40m.0,48448,77631,0,65409,73441,0
qd,w40m.0,48448,77631,0,73455,75061,0
qd,w40m.0,48448,77631,0,75075,77631,0
qd,w40m.0,77646,106609,0,77660,81299,0
qd,w40m.0,77646,106609,0,81312,82531,0
qd,w40m.0,77646,106609,0,82544,90545,0
qd,w40m.0,77646,106609,0,90558,90736,0
qd,w40m.0,77646,106609,0,90750,100371,0
qd,w40m.0,77646,106609,0,100384,100949,0
qd,w40m.0,77646,106609,0,100962,103715,0
qd,w40m.0,77646,106609,0,103729,104425,0
qd,w40m.0,77646,106609,0,104438,105357,0
qd,w40m.0,77646,106609,0,105370,106609,0
qd,w40m.0,106624,137227,0,106638,112339,0
qd,w40m.0,106624,137227,0,112352,116791,0
qd,w40m.0,106624,137227,0,116804,131945,0
qd,w40m.0,106624,137227,0,131958,137227,0
qd,w40m.0,137242,159564,0,137256,138221,0
qd,w40m.0,137242,159564,0,138234,139412,0
qd,w40m.0,137242,159564,0,139425,141372,0
qd,w40m.0,137242,159564,0,141385,145695,0
qd,w40m.0,137242,159564,0,145708,146607,0
qd,w40m.0,137242,159564,0,146620,147527,0
qd,w40m.0,137242,159564,0,147540,147951,0
qd,w40m.0,137242,159564,0,147964,152882,0
qd,w40m.0,137242,159564,0,152895,153723,0
qd,w40m.0,137242,159564,0,153736,159564,0
