corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,wdq6.0,6437,25762,0,6437,25762,0
qd,wdq6.0,25773,55685,0,25787,29027,0
qd,wdq6.0,25773,55685,0,29040,31325,0
qd,wdq6.0,25773,55685,0,31338,35873,0
qd,wdq6.0,25773,55685,0,35886,42820,0
qd,wdq6.0,25773,55685,0,42834,52152,0
qd,wdq6.0,25773,55685,0,52165,55685,0
qd,wdq6.0,55699,92922,0,55713,57620,0
qd,wdq6.0,55699,92922,0,57633,59964,0
qd,wdq6.0,55699,92922,0,59977,65875,0
qd,wdq6.0,55699,92922,0,65888,69943,0
qd,wdq6.0,55699,92922,0,69957,92922,0
qd,wdq6.0,92935,133195,0,92949,98672,0
qd,wdq6.0,92935,133195,0,98686,104039,0
qd,wdq6.0,92935,133195,0,104052,106833,0
qd,wdq6.0,92935,133195,0,106846,115303,0
qd,wdq6.0,92935,133195,0,115316,118377,0
qd,wdq6.0,92935,133195,0,118391,122307,0
qd,wdq6.0,92935,133195,0,122320,133195,0
qd,wdq6.0,133209,153451,0,133209,153451,0
