corpus,drama,figure_surface,figure_id,Gender,Age
qd,txtj.0,SOLDATENJUNGE,soldatenjunge,,
qd,txtj.0,AUFWÄRTERIN,aufwärterin,,
qd,txtj.0,KAPUZINER,kapuziner,,
qd,txtj.0,KÜRASSIERE,kürassiere,,
qd,txtj.0,MARKETENDERIN,marketenderin,,
qd,txtj.0,REKRUT,rekrut,,
qd,txtj.0,DRAGONER,dragoner,,
qd,txtj.0,KROATEN,kroaten,,
qd,txtj.0,BÜRGER,bürger,,
qd,txtj.0,ERSTER ARKEBUSIER,erster_arkebusier,,
qd,txtj.0,BAUERKNABE,bauerknabe,,
qd,txtj.0,ZWEITER SCHARFSCHÜTZ,zweiter_scharfschütz,,
qd,txtj.0,CHOR,chor,,
qd,txtj.0,BAUER,bauer,,
qd,txtj.0,KONSTABLER,konstabler,,
qd,txtj.0,KROAT,kroat,,
qd,txtj.0,WACHTMEISTER,wachtmeister,,
qd,txtj.0,ANDRE STIMMEN,andre_stimmen,,
qd,txtj.0,ERSTER DRAGONER,erster_dragoner,,
qd,txtj.0,ERSTER JÄGER,erster_jäger,,
qd,txtj.0,SOLDATENSCHULMEISTER,soldatenschulmeister,,
qd,txtj.0,STIMMEN,stimmen,,
qd,txtj.0,ERSTER KÜRASSIER,erster_kürassier,,
qd,txtj.0,SCHARFSCHÜTZEN,scharfschützen,,
qd,txtj.0,ZWEITER KÜRASSIER,zweiter_kürassier,,
qd,txtj.0,ZWEITER JÄGER,zweiter_jäger,,
qd,txtj.0,ULAN,ulan,,
qd,txtj.0,SCHARFSCHÜTZ,scharfschütz,,
qd,txtj.0,TROMPETER,trompeter,,
qd,txtj.0,ZWEITER ARKEBUSIER,zweiter_arkebusier,,
