corpus,drama,figure_surface,figure_id,Gender,Age
qd,rhzq.0,BOLLWERK,bollwerk,,
qd,rhzq.0,SCHÖPSEN,schöpsen,,
qd,rhzq.0,GRAF,graf_wermuth,,
qd,rhzq.0,FRITZ,fritz,,
qd,rhzq.0,WENZESLAUS,wenzeslaus,,
qd,rhzq.0,BEDIENTER,bedienter,,
qd,rhzq.0,PÄTUS,pätus,,
qd,rhzq.0,FRAU HAMSTER,frau_hamster,,
qd,rhzq.0,MAJOR,major,,
qd,rhzq.0,FRAU BLITZER,frau_blitzer,,
qd,rhzq.0,HERR VON SEIFFENBLASE,herr_von_seiffenblase,,
qd,rhzq.0,HOFMEISTER,hofmeister,,
qd,rhzq.0,JUNGFER REHAAR,jungfer_rehaar,,
qd,rhzq.0,LÄUFFER,läuffer,,
qd,rhzq.0,DER ALTE PÄTUS,der_alte_pätus,,
qd,rhzq.0,GUSTCHEN,gustchen,,
qd,rhzq.0,LISE,lise,,
qd,rhzq.0,REHAAR,rehaar,,
qd,rhzq.0,JUNGFER HAMSTER,jungfer_hamster,,
qd,rhzq.0,JUNGFER KNICKS,jungfer_knicks,,
qd,rhzq.0,MARTHE,marthe,,
qd,rhzq.0,MAJORIN,majorin,,
qd,rhzq.0,GEHEIMER RAT,geheimer_rat,,
qd,rhzq.0,PASTOR,pastor,,
