corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,qdnz.0,knecht,22,
qd,qdnz.0,armer_nachbar,6,
qd,qdnz.0,schuldknechts_weib,8,
qd,qdnz.0,ein_fräulein,13,
qd,qdnz.0,teufel,26,
qd,qdnz.0,ein_gast,16,
qd,qdnz.0,koch,4,
qd,qdnz.0,gesell,5,
qd,qdnz.0,ein_drittes_fräulein,18,
qd,qdnz.0,werke,24,
qd,qdnz.0,spielansager,0,
qd,qdnz.0,buhlschaft,10,
qd,qdnz.0,dicker_vetter,14,
qd,qdnz.0,glaube,25,
qd,qdnz.0,mammon,23,
qd,qdnz.0,jedermanns_mutter,9,
qd,qdnz.0,vorsänger,11,
qd,qdnz.0,alle,12,
qd,qdnz.0,stimmen,20,
qd,qdnz.0,gott_der_herr,1,
qd,qdnz.0,hausvogt,21,
qd,qdnz.0,ein_anderer_gast,19,
qd,qdnz.0,jedermann,3,
qd,qdnz.0,tod,2,
qd,qdnz.0,ein_anderes_fräulein,17,
qd,qdnz.0,magerer_vetter,15,
qd,qdnz.0,schuldknecht,7,
