corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,qkn4.0,sekretär,3,
qd,qkn4.0,jean,9,
qd,qkn4.0,haushofmeister,10,
qd,qkn4.0,bediente,19,
qd,qkn4.0,stallmeister,12,
qd,qkn4.0,rektor,13,
qd,qkn4.0,herr_von_posert,6,
qd,qkn4.0,kammerdiener,8,
qd,qkn4.0,bedienter,11,
qd,qkn4.0,jakob,0,
qd,qkn4.0,karl,4,
qd,qkn4.0,lieutenant,14,
qd,qkn4.0,general,17,
qd,qkn4.0,unteroffizier,15,
qd,qkn4.0,herr_von_wallenfeld,5,
qd,qkn4.0,hofrath,1,
qd,qkn4.0,frau_von_wallenfeld,2,
qd,qkn4.0,major_stern,18,
qd,qkn4.0,adjutant,16,
qd,qkn4.0,geheimerath,7,
