corpus,drama,figure_surface,figure_id,Gender,Age
qd,tz0c.0,ARMGARD,armgard,,
qd,tz0c.0,VOLK,volk,,
qd,tz0c.0,GESSLER,gessler,,
qd,tz0c.0,SEWA,sewa,,
qd,tz0c.0,PFEIFFER,pfeiffer,,
qd,tz0c.0,RÖSSELMANN,rösselmann,,
qd,tz0c.0,TELL,tell,,
qd,tz0c.0,MEHRERE STIMMEN,mehrere_stimmen,,
qd,tz0c.0,HIRTEN,hirten,,
qd,tz0c.0,HIRTE,hirte,,
qd,tz0c.0,MÖNCH,mönch,,
qd,tz0c.0,WINKELRIED,winkelried,,
qd,tz0c.0,ERSTER,erster_reiter,,
qd,tz0c.0,AM BÜHEL,am_bühel,,
qd,tz0c.0,RUDOLF DER HARRAS,rudolf_der_harras,,
qd,tz0c.0,VON DER FLÜE,von_der_flüe,,
qd,tz0c.0,ELSBET,elsbet,,
qd,tz0c.0,BERTA,berta,,
qd,tz0c.0,KINDER,kinder,,
qd,tz0c.0,KUNZ,kunz,,
qd,tz0c.0,HEDWIG,hedwig,,
qd,tz0c.0,KNABE,knabe,,
qd,tz0c.0,WALTER TELL,walter_tell,,
qd,tz0c.0,MEIER,meier,,
qd,tz0c.0,KUONI,kuoni,,
qd,tz0c.0,FRIESSHARDT,friesshardt,,
qd,tz0c.0,ALPENJÄGER,alpenjäger,,
qd,tz0c.0,STIER VON URI,stier_von_uri,,
qd,tz0c.0,ATTINGHAUSEN,attinghausen,,
qd,tz0c.0,JOST VON WEILER,jost_von_weiler,,
qd,tz0c.0,WILHELM,wilhelm,,
qd,tz0c.0,FISCHER,fischer,,
qd,tz0c.0,AUSRUFER,ausrufer,,
qd,tz0c.0,AUF DER MAUER,auf_der_mauer,,
qd,tz0c.0,ZWEITER,zweiter,,
qd,tz0c.0,WALTER,walter,,
qd,tz0c.0,STÜSSI,stüssi,,
qd,tz0c.0,MECHTHILD,mechthild,,
qd,tz0c.0,WANDERER,wanderer,,
qd,tz0c.0,ZWEITER GESELL,zweiter_gesell,,
qd,tz0c.0,LANDLEUTE,landleute,,
qd,tz0c.0,GESELLEN,gesellen,,
qd,tz0c.0,NOCH DREI LANDLEUTE,noch_drei_landleute,,
qd,tz0c.0,ALTER MANN,alter_mann,,
qd,tz0c.0,WALTER FÜRST,walter_fürst,,
qd,tz0c.0,IM HOFE,im_hofe,,
qd,tz0c.0,PARRICIDA,johannes_parricida,,
qd,tz0c.0,WEIBER,weiber,,
qd,tz0c.0,SEPPI,seppi,,
qd,tz0c.0,BARMHERZIGE BRÜDER,barmherzige_brüder,,
qd,tz0c.0,BAUMGARTEN,baumgarten,,
qd,tz0c.0,STAUFFACHER,stauffacher,,
qd,tz0c.0,VIELE STIMMEN,viele_stimmen,,
qd,tz0c.0,SIGRIST,sigrist,,
qd,tz0c.0,ERSTER GESELL,erster_gesell,,
qd,tz0c.0,MELCHTHAL,melchthal,,
qd,tz0c.0,REDING,reding,,
qd,tz0c.0,RUDENZ,rudenz,,
qd,tz0c.0,LEUTHOLD,leuthold,,
qd,tz0c.0,WERNI,werni,,
qd,tz0c.0,KONRAD HUNN,konrad_hunn,,
qd,tz0c.0,FISCHERKNABE,fischerknabe,,
qd,tz0c.0,FRONVOGT,fronvogt,,
qd,tz0c.0,RUODI,ruodi,,
qd,tz0c.0,MEISTER STEINMETZ,meister_steinmetz,,
qd,tz0c.0,GERTRUD,gertrud,,
