corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,jn6r.0,704,58699,0,718,10310,0
qd,jn6r.0,704,58699,0,10323,13965,0
qd,jn6r.0,704,58699,0,13978,16989,0
qd,jn6r.0,704,58699,0,17002,18034,0
qd,jn6r.0,704,58699,0,18047,19868,0
qd,jn6r.0,704,58699,0,19881,31663,0
qd,jn6r.0,704,58699,0,31677,32845,0
qd,jn6r.0,704,58699,0,32859,37498,0
qd,jn6r.0,704,58699,0,37512,38293,0
qd,jn6r.0,704,58699,0,38306,40980,0
qd,jn6r.0,704,58699,0,40991,45868,0
qd,jn6r.0,704,58699,0,45882,54045,0
qd,jn6r.0,704,58699,0,54059,56416,0
qd,jn6r.0,704,58699,0,56427,58699,0
qd,jn6r.0,58714,112005,0,58728,59603,0
qd,jn6r.0,58714,112005,0,59617,74267,0
qd,jn6r.0,58714,112005,0,74278,76971,0
qd,jn6r.0,58714,112005,0,76984,77500,0
qd,jn6r.0,58714,112005,0,77513,87202,0
qd,jn6r.0,58714,112005,0,87215,87981,0
qd,jn6r.0,58714,112005,0,87994,92206,0
qd,jn6r.0,58714,112005,0,92219,94388,0
qd,jn6r.0,58714,112005,0,94402,99658,0
qd,jn6r.0,58714,112005,0,99671,102776,0
qd,jn6r.0,58714,112005,0,102790,103422,0
qd,jn6r.0,58714,112005,0,103433,112005,0
qd,jn6r.0,112020,162085,0,112034,114032,0
qd,jn6r.0,112020,162085,0,114046,117873,0
qd,jn6r.0,112020,162085,0,117886,120417,0
qd,jn6r.0,112020,162085,0,120430,130147,0
qd,jn6r.0,112020,162085,0,130161,132246,0
qd,jn6r.0,112020,162085,0,132259,141907,0
qd,jn6r.0,112020,162085,0,141920,150742,0
qd,jn6r.0,112020,162085,0,150753,156868,0
qd,jn6r.0,112020,162085,0,156881,159618,0
qd,jn6r.0,112020,162085,0,159631,162085,0
