corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,vn4h.0,795,15229,0,795,15229,0
qd,vn4h.0,15244,42585,0,15265,28225,0
qd,vn4h.0,15244,42585,0,28240,42585,0
qd,vn4h.0,42602,63907,0,42602,63907,0
qd,vn4h.0,63922,81901,0,63944,68745,0
qd,vn4h.0,63922,81901,0,68760,81901,0
qd,vn4h.0,81918,119037,0,81940,92651,0
qd,vn4h.0,81918,119037,0,92665,99042,0
qd,vn4h.0,81918,119037,0,99056,109375,0
qd,vn4h.0,81918,119037,0,109389,114821,0
qd,vn4h.0,81918,119037,0,114835,119037,0
qd,vn4h.0,119054,137674,0,119076,127238,0
qd,vn4h.0,119054,137674,0,127253,137674,0
