corpus,drama,figure_surface,figure_id,Gender,Age
qd,vnn3.0,ZWEITER GEIST,zweiter_geist,,
qd,vnn3.0,JÄGERMEISTER,jägermeister,,
qd,vnn3.0,GÜRGEL,gürgel,,
qd,vnn3.0,DAME,dame,,
qd,vnn3.0,VIERTER HÖFLING,vierter_höfling,,
qd,vnn3.0,LIESE,liese,,
qd,vnn3.0,DRITTER GEIST,dritter_geist,,
qd,vnn3.0,SOKRATES,sokrates,,
qd,vnn3.0,DRITTER HÖFLING,dritter_höfling,,
qd,vnn3.0,FÜNFTER HÖFLING,fünfter_höfling,,
qd,vnn3.0,BRENNER,brenner,,
qd,vnn3.0,ERSTER STUDENT,erster_student,,
qd,vnn3.0,OBRISTER,obrister,,
qd,vnn3.0,STIMME,stimme,,
qd,vnn3.0,HELENA,helena,,
qd,vnn3.0,WIRT,wirt,,
qd,vnn3.0,EREMIT,eremit,,
qd,vnn3.0,MALER,maler,,
qd,vnn3.0,DOKTOR FAUST,doktor_faust,,
qd,vnn3.0,GERICHTSDIENER,gerichtsdiener,,
qd,vnn3.0,ERSTER GEIST,erster_geist,,
qd,vnn3.0,FAUSTS VATER,fausts_vater,,
qd,vnn3.0,ALTER,alter,,
qd,vnn3.0,VIERTER GEIST,vierter_geist,,
qd,vnn3.0,ZWEITER STUDENT,zweiter_student,,
qd,vnn3.0,ERSTER HÖFLING,erster_höfling,,
qd,vnn3.0,MANN,mann,,
qd,vnn3.0,ITHURIEL,ithuriel,,
qd,vnn3.0,MÄDCHEN,mädchen,,
qd,vnn3.0,SOLON,solon,,
qd,vnn3.0,VOLK,andere_stimme,,
qd,vnn3.0,GEIST,geist,,
qd,vnn3.0,DRITTER STUDENT,dritter_student,,
qd,vnn3.0,SIEBENTER GEIST,siebenter_geist,,
qd,vnn3.0,REISENDER,reisender,,
qd,vnn3.0,KÄMMERER,kämmerer,,
qd,vnn3.0,FAUSTS MUTTER,fausts_mutter,,
qd,vnn3.0,MEPHISTOPHELES,mephistopheles,,
qd,vnn3.0,CATO,cato,,
qd,vnn3.0,KANZLER,kanzler,,
qd,vnn3.0,FÜRST,fürst,,
qd,vnn3.0,ZWEITER HÖFLING,zweiter_höfling,,
