corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,wdq6.0,tiger,34,
qd,wdq6.0,dritter_gast,29,
qd,wdq6.0,die_zuschauer,6,
qd,wdq6.0,der_wolf,35,
qd,wdq6.0,melpomene,10,
qd,wdq6.0,hofpoet,44,
qd,wdq6.0,schäfer,53,
qd,wdq6.0,claudio,57,
qd,wdq6.0,postillion,24,
qd,wdq6.0,leopard,33,
qd,wdq6.0,minister,74,
qd,wdq6.0,bäcker,25,
qd,wdq6.0,narr,51,
qd,wdq6.0,fernando,56,
qd,wdq6.0,poet,2,
qd,wdq6.0,schatzmeister,9,
qd,wdq6.0,aulicus,17,
qd,wdq6.0,anne,22,
qd,wdq6.0,zweiter_gast,28,
qd,wdq6.0,räte,59,
qd,wdq6.0,leser,60,
qd,wdq6.0,damon,19,
qd,wdq6.0,soldaten,68,
qd,wdq6.0,seelmann,70,
qd,wdq6.0,neptun,69,
qd,wdq6.0,phyllis,16,
qd,wdq6.0,stallmeister,13,
qd,wdq6.0,erster_gast,27,
qd,wdq6.0,alceste,37,
qd,wdq6.0,wachtel,38,
qd,wdq6.0,sternheim,50,
qd,wdq6.0,der_vater,58,
qd,wdq6.0,andre,41,
qd,wdq6.0,pantalon,65,
qd,wdq6.0,der_wirt,21,
qd,wdq6.0,general,73,
qd,wdq6.0,ein_soldat,66,
qd,wdq6.0,schäferin,54,
qd,wdq6.0,mopsa,15,
qd,wdq6.0,die_musen,31,
qd,wdq6.0,laura,55,
qd,wdq6.0,schlachtgesang,75,
qd,wdq6.0,brauer,26,
qd,wdq6.0,skaramuz,1,
qd,wdq6.0,apollo,14,
qd,wdq6.0,lisette,52,
qd,wdq6.0,schriftsteller,61,
qd,wdq6.0,frau,39,
qd,wdq6.0,scävola,3,
qd,wdq6.0,epilogus,0,
qd,wdq6.0,wilhelm,64,
qd,wdq6.0,der_andere,11,
qd,wdq6.0,zweiter_matrose,72,
qd,wdq6.0,dicke_frau,49,
qd,wdq6.0,bote,8,
qd,wdq6.0,ein_löwe,32,
qd,wdq6.0,gäste,40,
qd,wdq6.0,der_fremde,42,
qd,wdq6.0,admet,36,
qd,wdq6.0,fremder,23,
qd,wdq6.0,vater,45,
qd,wdq6.0,thalia,12,
qd,wdq6.0,junger_mensch,46,
qd,wdq6.0,grünhelm,7,
qd,wdq6.0,wagemann,5,
qd,wdq6.0,fuchsheim,48,
qd,wdq6.0,rabe,63,
qd,wdq6.0,emilie,47,
qd,wdq6.0,maschinist,20,
qd,wdq6.0,prologus,43,
qd,wdq6.0,erster_matrose,71,
qd,wdq6.0,gattin,62,
qd,wdq6.0,myrtill,18,
qd,wdq6.0,vierter_gast,30,
qd,wdq6.0,pierrot,4,
qd,wdq6.0,harlekin,67,
