corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,kmdp.0,käthchen,9,
qd,kmdp.0,fust,6,
qd,kmdp.0,beildeck,8,
qd,kmdp.0,humery,13,
qd,kmdp.0,sebaldus,4,
qd,kmdp.0,barbara,10,
qd,kmdp.0,dünne,1,
qd,kmdp.0,else,11,
qd,kmdp.0,lorenz,0,
qd,kmdp.0,guttenberg,2,
qd,kmdp.0,rieffe,5,
qd,kmdp.0,peter,7,
qd,kmdp.0,klara,12,
qd,kmdp.0,bertha,3,
