corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,tbf2.0,618,22872,0,632,1790,0
qd,tbf2.0,618,22872,0,1803,4042,0
qd,tbf2.0,618,22872,0,4056,9485,0
qd,tbf2.0,618,22872,0,9498,10318,0
qd,tbf2.0,618,22872,0,10331,12923,0
qd,tbf2.0,618,22872,0,12936,16339,0
qd,tbf2.0,618,22872,0,16353,20885,0
qd,tbf2.0,618,22872,0,20898,22872,0
qd,tbf2.0,22887,36076,0,22901,28021,0
qd,tbf2.0,22887,36076,0,28034,31640,0
qd,tbf2.0,22887,36076,0,31655,32961,0
qd,tbf2.0,22887,36076,0,32975,34501,0
qd,tbf2.0,22887,36076,0,34514,36076,0
qd,tbf2.0,36091,47343,0,36105,37275,0
qd,tbf2.0,36091,47343,0,37288,38715,0
qd,tbf2.0,36091,47343,0,38729,40056,0
qd,tbf2.0,36091,47343,0,40069,41165,0
qd,tbf2.0,36091,47343,0,41179,41728,0
qd,tbf2.0,36091,47343,0,41741,43359,0
qd,tbf2.0,36091,47343,0,43372,44192,0
qd,tbf2.0,36091,47343,0,44206,47343,0
qd,tbf2.0,47358,57782,0,47372,47692,0
qd,tbf2.0,47358,57782,0,47705,48399,0
qd,tbf2.0,47358,57782,0,48413,49081,0
qd,tbf2.0,47358,57782,0,49095,51756,0
qd,tbf2.0,47358,57782,0,51769,52185,0
qd,tbf2.0,47358,57782,0,52198,54935,0
qd,tbf2.0,47358,57782,0,54949,57782,0
