corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,strd.0,652,34286,0,666,1201,0
qd,strd.0,652,34286,0,1214,2883,0
qd,strd.0,652,34286,0,2897,3181,0
qd,strd.0,652,34286,0,3195,4035,0
qd,strd.0,652,34286,0,4049,4612,0
qd,strd.0,652,34286,0,4626,6521,0
qd,strd.0,652,34286,0,6535,7281,0
qd,strd.0,652,34286,0,7295,9051,0
qd,strd.0,652,34286,0,9065,10333,0
qd,strd.0,652,34286,0,10347,14546,0
qd,strd.0,652,34286,0,14559,16371,0
qd,strd.0,652,34286,0,16384,19211,0
qd,strd.0,652,34286,0,19225,19779,0
qd,strd.0,652,34286,0,19792,24507,0
qd,strd.0,652,34286,0,24520,25070,0
qd,strd.0,652,34286,0,25084,28463,0
qd,strd.0,652,34286,0,28477,30113,0
qd,strd.0,652,34286,0,30126,34286,0
qd,strd.0,34301,58680,0,34315,34711,0
qd,strd.0,34301,58680,0,34725,36748,0
qd,strd.0,34301,58680,0,36761,37282,0
qd,strd.0,34301,58680,0,37295,40837,0
qd,strd.0,34301,58680,0,40851,42107,0
qd,strd.0,34301,58680,0,42121,44101,0
qd,strd.0,34301,58680,0,44114,47226,0
qd,strd.0,34301,58680,0,47239,49200,0
qd,strd.0,34301,58680,0,49213,49499,0
qd,strd.0,34301,58680,0,49512,50762,0
qd,strd.0,34301,58680,0,50775,53279,0
qd,strd.0,34301,58680,0,53292,53862,0
qd,strd.0,34301,58680,0,53875,54503,0
qd,strd.0,34301,58680,0,54517,54776,0
qd,strd.0,34301,58680,0,54790,55896,0
qd,strd.0,34301,58680,0,55909,56583,0
qd,strd.0,34301,58680,0,56597,57766,0
qd,strd.0,34301,58680,0,57779,58680,0
qd,strd.0,58695,88976,0,58709,59162,0
qd,strd.0,58695,88976,0,59176,59724,0
qd,strd.0,58695,88976,0,59738,61155,0
qd,strd.0,58695,88976,0,61169,61741,0
qd,strd.0,58695,88976,0,61754,62553,0
qd,strd.0,58695,88976,0,62568,65348,0
qd,strd.0,58695,88976,0,65362,66052,0
qd,strd.0,58695,88976,0,66065,70105,0
qd,strd.0,58695,88976,0,70118,70596,0
qd,strd.0,58695,88976,0,70610,71043,0
qd,strd.0,58695,88976,0,71057,72780,0
qd,strd.0,58695,88976,0,72793,73874,0
qd,strd.0,58695,88976,0,73888,75914,0
qd,strd.0,58695,88976,0,75928,78209,0
qd,strd.0,58695,88976,0,78222,80372,0
qd,strd.0,58695,88976,0,80385,81988,0
qd,strd.0,58695,88976,0,82001,83459,0
qd,strd.0,58695,88976,0,83473,84482,0
qd,strd.0,58695,88976,0,84496,85014,0
qd,strd.0,58695,88976,0,85027,86295,0
qd,strd.0,58695,88976,0,86308,86610,0
qd,strd.0,58695,88976,0,86624,87213,0
qd,strd.0,58695,88976,0,87227,87921,0
qd,strd.0,58695,88976,0,87934,88976,0
qd,strd.0,88991,110967,0,89005,89751,0
qd,strd.0,88991,110967,0,89764,91866,0
qd,strd.0,88991,110967,0,91879,92951,0
qd,strd.0,88991,110967,0,92964,93551,0
qd,strd.0,88991,110967,0,93564,94031,0
qd,strd.0,88991,110967,0,94044,95421,0
qd,strd.0,88991,110967,0,95434,95772,0
qd,strd.0,88991,110967,0,95786,95986,0
qd,strd.0,88991,110967,0,95999,97130,0
qd,strd.0,88991,110967,0,97143,99663,0
qd,strd.0,88991,110967,0,99676,100161,0
qd,strd.0,88991,110967,0,100174,100801,0
qd,strd.0,88991,110967,0,100815,101121,0
qd,strd.0,88991,110967,0,101134,103258,0
qd,strd.0,88991,110967,0,103271,104883,0
qd,strd.0,88991,110967,0,104896,105824,0
qd,strd.0,88991,110967,0,105838,106621,0
qd,strd.0,88991,110967,0,106634,106862,0
qd,strd.0,88991,110967,0,106875,107285,0
qd,strd.0,88991,110967,0,107298,108752,0
qd,strd.0,88991,110967,0,108765,110967,0
