corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,qdjz.0,haushofmeister,4,
qd,qdjz.0,vierter_lakai,16,
qd,qdjz.0,die_drei_waisen,8,
qd,qdjz.0,herr_von_faninal,17,
qd,qdjz.0,marianne_leitmetzerin,19,
qd,qdjz.0,der_hausknecht,33,
qd,qdjz.0,der_baron,2,
qd,qdjz.0,kommissarius,28,
qd,qdjz.0,zweiter_lakai,14,
qd,qdjz.0,die_köpfe,30,
qd,qdjz.0,die_lerchenauischen,22,
qd,qdjz.0,die_kellner,25,
qd,qdjz.0,erster_lakai,13,
qd,qdjz.0,die_kinder,26,
qd,qdjz.0,die_faninalsche_dienerschaft,23,
qd,qdjz.0,wirt,24,
qd,qdjz.0,valzacchi,9,
qd,qdjz.0,die_lakaien,3,
qd,qdjz.0,der_sänger,10,
qd,qdjz.0,die_drei_adeligen_töchter,5,
qd,qdjz.0,sophie,18,
qd,qdjz.0,der_faninalsche_haushofmeister,21,
qd,qdjz.0,marchande_de_modes,6,
qd,qdjz.0,der_tierhändler,7,
qd,qdjz.0,die_duenna,20,
qd,qdjz.0,die_kutscher,32,
qd,qdjz.0,notar,11,
qd,qdjz.0,viele_stimmen,29,
qd,qdjz.0,dritter_lakai,15,
qd,qdjz.0,stimmen_von_aussen,27,
qd,qdjz.0,marschallin,1,
qd,qdjz.0,annina,12,
qd,qdjz.0,die_musikanten,31,
qd,qdjz.0,octavian,0,
