corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,qn29.0,548,45932,0,562,5950,0
qd,qn29.0,548,45932,0,5963,10086,0
qd,qn29.0,548,45932,0,10099,19691,0
qd,qn29.0,548,45932,0,19704,30374,0
qd,qn29.0,548,45932,0,30388,34769,0
qd,qn29.0,548,45932,0,34782,35929,0
qd,qn29.0,548,45932,0,35943,40915,0
qd,qn29.0,548,45932,0,40928,41667,0
qd,qn29.0,548,45932,0,41682,43444,0
qd,qn29.0,548,45932,0,43457,45489,0
qd,qn29.0,548,45932,0,45502,45932,0
qd,qn29.0,45947,71577,0,45961,48877,0
qd,qn29.0,45947,71577,0,48890,53437,0
qd,qn29.0,45947,71577,0,53450,53887,0
qd,qn29.0,45947,71577,0,53900,56049,0
qd,qn29.0,45947,71577,0,56063,57563,0
qd,qn29.0,45947,71577,0,57576,60585,0
qd,qn29.0,45947,71577,0,60598,66327,0
qd,qn29.0,45947,71577,0,66341,70272,0
qd,qn29.0,45947,71577,0,70286,71577,0
qd,qn29.0,71592,109869,0,71606,73163,0
qd,qn29.0,71592,109869,0,73176,75596,0
qd,qn29.0,71592,109869,0,75609,78617,0
qd,qn29.0,71592,109869,0,78631,78945,0
qd,qn29.0,71592,109869,0,78958,83416,0
qd,qn29.0,71592,109869,0,83429,85141,0
qd,qn29.0,71592,109869,0,85154,89011,0
qd,qn29.0,71592,109869,0,89025,89236,0
qd,qn29.0,71592,109869,0,89249,90378,0
qd,qn29.0,71592,109869,0,90391,91240,0
qd,qn29.0,71592,109869,0,91253,91997,0
qd,qn29.0,71592,109869,0,92010,95365,0
qd,qn29.0,71592,109869,0,95379,99040,0
qd,qn29.0,71592,109869,0,99053,100195,0
qd,qn29.0,71592,109869,0,100208,102792,0
qd,qn29.0,71592,109869,0,102805,104267,0
qd,qn29.0,71592,109869,0,104280,108481,0
qd,qn29.0,71592,109869,0,108495,109869,0
