corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,x37n.0,224,92140,0,224,10401,0
qd,x37n.0,224,92140,0,10414,14754,0
qd,x37n.0,224,92140,0,14768,21926,0
qd,x37n.0,224,92140,0,22142,27378,0
qd,x37n.0,224,92140,0,27391,28768,0
qd,x37n.0,224,92140,0,28782,36141,0
qd,x37n.0,224,92140,0,36154,40732,0
qd,x37n.0,224,92140,0,40746,44347,0
qd,x37n.0,224,92140,0,44541,45115,0
qd,x37n.0,224,92140,0,45128,51840,0
qd,x37n.0,224,92140,0,51854,65902,0
qd,x37n.0,224,92140,0,65917,72487,0
qd,x37n.0,224,92140,0,72713,74263,0
qd,x37n.0,224,92140,0,74277,79203,0
qd,x37n.0,224,92140,0,79216,86472,0
qd,x37n.0,224,92140,0,86485,92140,0
