corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,x34j.0,herr_gabor,25,
qd,x34j.0,reinhold,27,
qd,x34j.0,moritz,4,
qd,x34j.0,gaston,30,
qd,x34j.0,freund_ziegenmelker,24,
qd,x34j.0,hungergurt,13,
qd,x34j.0,martha,8,
qd,x34j.0,pastor_kahlbauch,21,
qd,x34j.0,der_schlossermeister,32,
qd,x34j.0,zungenschlag,18,
qd,x34j.0,diethelm,26,
qd,x34j.0,knüppeldick,17,
qd,x34j.0,robert,6,
qd,x34j.0,ernst,7,
qd,x34j.0,frau_bergmann,1,
qd,x34j.0,habebald,19,
qd,x34j.0,melchior,2,
qd,x34j.0,onkel_probst,23,
qd,x34j.0,ilse,15,
qd,x34j.0,ruprecht,28,
qd,x34j.0,lämmermeier,10,
qd,x34j.0,rentier_stiefel,22,
qd,x34j.0,sonnenstich,16,
qd,x34j.0,dr,31,
qd,x34j.0,georg,5,
qd,x34j.0,wendla,0,
qd,x34j.0,der_vermummte_herr,34,
qd,x34j.0,dr_brausepulver,35,
qd,x34j.0,frau_gabor,14,
qd,x34j.0,fliegentod,20,
qd,x34j.0,ina,33,
qd,x34j.0,hänschen_rilow,11,
qd,x34j.0,helmuth,29,
qd,x34j.0,thea,9,
qd,x34j.0,otto,3,
qd,x34j.0,knochenbruch,12,
