corpus,drama,figure_surface,figure_id,Gender,Age
qd,vncw.0,VOLTIMAND,voltimand,,
qd,vncw.0,HORATIO,horatio,,
qd,vncw.0,DÄNEN,dänen,,
qd,vncw.0,DIENER,diener,,
qd,vncw.0,POLONIUS,polonius,,
qd,vncw.0,LAERTES,laertes,,
qd,vncw.0,CORNELIUS,cornelius,,
qd,vncw.0,KÖNIGIN,königin,,
qd,vncw.0,OSRICK,osrick,,
qd,vncw.0,LUCIANUS,lucianus,,
qd,vncw.0,HOFHERREN,hofherren,,
qd,vncw.0,MARCELLUS,marcellus,,
qd,vncw.0,ROSENKRANZ,rosenkranz,,
qd,vncw.0,ERSTER MATROSE,erster_matrose,,
qd,vncw.0,KÖNIG (IM SCHAUSPIEL),könig_im_schauspiel,,
qd,vncw.0,HAMLET,hamlet,,
qd,vncw.0,OPHELIA,ophelia,,
qd,vncw.0,HAUPTMANN,hauptmann,,
qd,vncw.0,ERSTER SCHAUSPIELER 2,erster_schauspieler_2,,
qd,vncw.0,FORTINBRAS,fortinbras,,
qd,vncw.0,EDELMANN 1,edelmann_1,,
qd,vncw.0,EDELMANN 2,edelmann_2,,
qd,vncw.0,GEFOLGE,gefolge,,
qd,vncw.0,BERNARDO,bernardo,,
qd,vncw.0,PRIESTER PL,priester_pl,,
qd,vncw.0,KÖNIGIN (IM SCHAUSPIEL),königin_im_schauspiel,,
qd,vncw.0,ERSTER TOTENGRÄBER,erster_totengräber,,
qd,vncw.0,GEIST,geist,,
qd,vncw.0,ERSTER GESANDTER,erster_gesandter,,
qd,vncw.0,PROLOG (IM SCHAUSPIEL),prolog,,
qd,vncw.0,GÜLDENSTERN,güldenstern,,
qd,vncw.0,REINHOLD,reinhold,,
qd,vncw.0,ERSTER SCHAUSPIELER 1,erster_schauspieler_1,,
qd,vncw.0,FRANCISCO,francisco,,
qd,vncw.0,ERSTER PRIESTER,erster_priester,,
qd,vncw.0,KÖNIG,könig,,
qd,vncw.0,ZWEITER TOTENGRÄBER,zweiter_totengräber,,
qd,vncw.0,BOTE,bote,,
