corpus,drama,figure_surface,figure_id,Gender,Age
qd,x4vf.0,CHRISTINE,christine,,
qd,x4vf.0,DIENER,diener,,
qd,x4vf.0,KUNIGUNDE,kunigunde,,
qd,x4vf.0,JÜNGLING,jüngling,,
qd,x4vf.0,BEDIENTER,bedienter,,
qd,x4vf.0,GIEBEL,giebel,,
qd,x4vf.0,ERSTER DIENER,erster_diener,,
qd,x4vf.0,FLINT,flint,,
qd,x4vf.0,GEHRMANN,gehrmann,,
qd,x4vf.0,AUGUST,august,,
qd,x4vf.0,WALTER,walter,,
qd,x4vf.0,MADAME,madame_wölbing,,
qd,x4vf.0,EMERIKE,emerike,,
qd,x4vf.0,ALBERTINE,albertine,,
qd,x4vf.0,ANNCHEN,annchen,,
