corpus,drama,figure_surface,figure_id,Gender,Age
qd,pzj2.0,GEIST,geist,,
qd,pzj2.0,HANNS VON STAUFFEN,hanns_von_stauffen,,
qd,pzj2.0,BERTHA,bertha,,
qd,pzj2.0,STIMME,stimme,,
qd,pzj2.0,KNECHT,knecht,,
qd,pzj2.0,BURGVOGT,burgvogt,,
qd,pzj2.0,RUDOLPH,rudolph,,
qd,pzj2.0,WALLBERG,wallberg,,
qd,pzj2.0,BOODSHEIM,boodsheim,,
qd,pzj2.0,OTTO,otto,,
qd,pzj2.0,BERTHOLD,berthold,,
qd,pzj2.0,DIE ALTE,die_alte,,
qd,pzj2.0,FROWALD,frowald,,
qd,pzj2.0,RITTER,ritter,,
qd,pzj2.0,ERSTER KNAPPE,erster_knappe,,
qd,pzj2.0,MÄDCHEN,mädchen,,
qd,pzj2.0,HANS,hans,,
qd,pzj2.0,BODO,bodo,,
qd,pzj2.0,VEIT,veit,,
qd,pzj2.0,KÄSPERLE,käsperle,,
qd,pzj2.0,WALLFAHRER,wallfahrer,,
qd,pzj2.0,MANN,mann,,
qd,pzj2.0,WEIB,weib,,
qd,pzj2.0,RITTER HANS,ritter_hans,,
qd,pzj2.0,KILIAN,kilian,,
qd,pzj2.0,ÖRTCHEN,örtchen,,
qd,pzj2.0,GÜNTHER,günther,,
qd,pzj2.0,FUST,fust,,
qd,pzj2.0,ECKARD,eckard,,
qd,pzj2.0,MATHILDE,mathilde,,
qd,pzj2.0,JERIEL,jeriel,,
qd,pzj2.0,ECKHARD,eckhard,,
qd,pzj2.0,GREISS,greiss,,
