corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,tz6r.0,Die Piccolomini,de,"Schiller, Friedrich",118607626,,,1798,1798,0,0
