corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,nvk1.0,zweiter_anführer,32,
qd,nvk1.0,dienerin,6,
qd,nvk1.0,hauptmann,14,
qd,nvk1.0,gertrude,15,
qd,nvk1.0,erster_diener,2,
qd,nvk1.0,ein_gewaffneter,26,
qd,nvk1.0,erny,7,
qd,nvk1.0,bancbanus,1,
qd,nvk1.0,geschrei,8,
qd,nvk1.0,königin,19,
qd,nvk1.0,diener,13,
qd,nvk1.0,von_der_strasse_herauf,0,
qd,nvk1.0,könig,16,
qd,nvk1.0,zweiter_diener,5,
qd,nvk1.0,edelmann,21,
qd,nvk1.0,alle,18,
qd,nvk1.0,schlosshauptmann,25,
qd,nvk1.0,kämmerer,17,
qd,nvk1.0,otto,11,
qd,nvk1.0,gesang,3,
qd,nvk1.0,bela,20,
qd,nvk1.0,erster_edelmann,27,
qd,nvk1.0,befehlshaber,31,
qd,nvk1.0,ungarischer_anführer,29,
qd,nvk1.0,zweiter_edelmann,28,
qd,nvk1.0,kammerfrau,9,
qd,nvk1.0,arzt,24,
qd,nvk1.0,simon,23,
qd,nvk1.0,viele_stimmen,4,
qd,nvk1.0,erster_begleiter,10,
qd,nvk1.0,peter,22,
qd,nvk1.0,soldat,30,
qd,nvk1.0,zweiter_begleiter,12,
